,Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Set,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
5839,FDX58,13.15,0.043755405,3,OUT035,16,0,1,3112.615,train,0,1,0,0
5840,FDG12,6.635,0.006351876,2,OUT018,11,1,0,1446.1176,train,0,0,1,0
5841,NCL53,7.5,0.036308404,3,OUT045,18,0,1,2833.6448,train,0,1,0,0
5842,FDV47,17.1,0.054428368,1,OUT018,11,1,0,1014.6792,train,0,0,1,0
5843,FDA43,10.895,0.064362554,4,OUT027,35,1,0,4876.985,train,0,0,0,1
5844,NCM17,7.93,0.071538243,1,OUT017,13,0,1,1249.0408,train,0,1,0,0
5845,NCQ02,12.6,0.007468056,4,OUT049,21,1,2,3379.6008,train,0,1,0,0
5846,FDN12,15.6,0.081562686,2,OUT017,13,0,1,1118.544,train,0,1,0,0
5847,NCX06,17.6,0.02746599,3,OUT019,35,0,2,543.2928,train,1,0,0,0
5848,FDE24,14.85,0.093652168,2,OUT045,18,0,1,427.4436,train,0,1,0,0
5849,FDQ58,7.315,0.015364173,3,OUT018,11,1,0,4287.752,train,0,0,1,0
5850,FDH31,12.0,0.020442889,2,OUT049,21,1,2,1587.2672,train,0,1,0,0
5851,NCH55,16.35,0.034813556,2,OUT018,11,1,0,1265.02,train,0,0,1,0
5852,NCC54,17.75,0.097862839,4,OUT049,21,1,2,3615.294,train,0,1,0,0
5853,NCT06,17.1,0.067824456,3,OUT019,35,0,2,165.7842,train,1,0,0,0
5854,FDH56,9.8,0.11173569,2,OUT019,35,0,2,115.8492,train,1,0,0,0
5855,FDY46,18.6,0.048160824,4,OUT017,13,0,1,3554.7062,train,0,1,0,0
5856,NCM19,12.65,0.047197936,2,OUT013,33,2,0,3488.1262,train,0,1,0,0
5857,FDB04,11.35,0.06292013,1,OUT027,35,1,0,3515.424,train,0,0,0,1
5858,FDB09,16.25,0.057385239,2,OUT035,16,0,1,1369.5506,train,0,1,0,0
5859,FDK51,19.85,0.005209791,4,OUT027,35,1,0,3179.8608,train,0,0,0,1
5860,FDB33,17.75,0.025527994,3,OUT019,35,0,2,477.3786,train,1,0,0,0
5861,FDU51,20.2,0.096495426,3,OUT035,16,0,1,3364.9532,train,0,1,0,0
5862,NCE30,16.0,0.173574402,4,OUT019,35,0,2,1061.951,train,1,0,0,0
5863,DRI13,15.35,0.020409765,4,OUT018,11,1,0,2387.5588,train,0,0,1,0
5864,FDV32,7.785,0.088888291,1,OUT045,18,0,1,1201.769,train,0,1,0,0
5865,DRH51,17.6,0.097367722,1,OUT049,21,1,2,878.856,train,0,1,0,0
5866,NCW18,15.1,0.059275452,4,OUT013,33,2,0,6636.6944,train,0,1,0,0
5867,FDI12,9.395,0.100555034,1,OUT049,21,1,2,439.428,train,0,1,0,0
5868,FDQ14,9.27,0.061775607,3,OUT035,16,0,1,2696.49,train,0,1,0,0
5869,FDQ55,13.65,0.012974937,2,OUT027,35,1,0,2994.7684,train,0,0,0,1
5870,FDG26,18.85,0.042614361,4,OUT013,33,2,0,1794.331,train,0,1,0,0
5871,NCW29,14.0,0.050535312,2,OUT019,35,0,2,129.831,train,1,0,0,0
5872,FDK27,11.0,0.008944844,2,OUT035,16,0,1,2059.9852,train,0,1,0,0
5873,DRL49,13.15,0.056418354,3,OUT035,16,0,1,2422.1804,train,0,1,0,0
5874,FDK26,5.46,0.032227432,4,OUT049,21,1,2,1864.24,train,0,1,0,0
5875,FDT14,10.695,0.127108578,2,OUT027,35,1,0,2756.412,train,0,0,0,1
5876,FDW19,12.35,0.064441812,2,OUT010,22,0,0,219.714,train,1,0,0,0
5877,FDF22,6.865,0.057152139,4,OUT017,13,0,1,4915.6014,train,0,1,0,0
5878,NCQ43,17.75,0.11147467,2,OUT049,21,1,2,1637.868,train,0,1,0,0
5879,NCA42,6.965,0.028410335,3,OUT027,35,1,0,4595.3516,train,0,0,0,1
5880,FDG08,13.15,0.289522833,3,OUT019,35,0,2,171.7764,train,1,0,0,0
5881,NCP17,19.35,0.0,1,OUT010,22,0,0,191.7504,train,1,0,0,0
5882,FDS19,13.8,0.064207277,1,OUT046,23,0,2,1214.4192,train,0,1,0,0
5883,DRQ35,9.3,0.042463728,2,OUT018,11,1,0,1114.5492,train,0,0,1,0
5884,FDR25,17.0,0.139521931,4,OUT046,23,0,2,5034.7796,train,0,1,0,0
5885,NCB43,20.2,0.0,4,OUT013,33,2,0,2993.4368,train,0,1,0,0
5886,FDQ28,14.0,0.060768862,3,OUT017,13,0,1,1390.1904,train,0,1,0,0
5887,FDK24,9.195,0.101294945,1,OUT046,23,0,2,1086.5856,train,0,1,0,0
5888,NCN06,8.39,0.120474481,3,OUT035,16,0,1,1965.4416,train,0,1,0,0
5889,FDS08,5.735,0.05695045,3,OUT035,16,0,1,1587.933,train,0,1,0,0
5890,FDP27,8.155,0.119351235,4,OUT013,33,2,0,4933.578,train,0,1,0,0
5891,FDE11,17.7,0.226122963,3,OUT010,22,0,0,370.1848,train,1,0,0,0
5892,NCX30,16.7,0.026620627,4,OUT046,23,0,2,4210.5192,train,0,1,0,0
5893,DRI51,17.25,0.042480566,3,OUT017,13,0,1,2404.8696,train,0,1,0,0
5894,FDH31,12.0,0.0,2,OUT019,35,0,2,198.4084,train,1,0,0,0
5895,FDR19,13.5,0.159720671,3,OUT046,23,0,2,4082.6856,train,0,1,0,0
5896,FDJ04,18.0,0.124348482,2,OUT013,33,2,0,948.0992,train,0,1,0,0
5897,FDP01,20.75,0.063684145,3,OUT017,13,0,1,1372.2138,train,0,1,0,0
5898,FDY35,17.6,0.016092971,1,OUT018,11,1,0,1102.5648,train,0,0,1,0
5899,DRC36,13.0,0.0,3,OUT013,33,2,0,1751.054,train,0,1,0,0
5900,FDZ55,6.055,0.025552424,3,OUT017,13,0,1,3994.8,train,0,1,0,0
5901,FDD11,12.85,0.030591255,4,OUT013,33,2,0,2277.036,train,0,1,0,0
5902,NCJ29,10.6,0.035336287,1,OUT018,11,1,0,1193.1136,train,0,0,1,0
5903,FDI52,18.7,0.104658344,2,OUT035,16,0,1,1470.0864,train,0,1,0,0
5904,NCF06,6.235,0.020198354,4,OUT046,23,0,2,517.9924,train,0,1,0,0
5905,FDG16,15.25,0.089816808,4,OUT046,23,0,2,5608.6992,train,0,1,0,0
5906,FDX07,19.2,0.022954444,3,OUT049,21,1,2,4028.09,train,0,1,0,0
5907,FDR14,11.65,0.174049032,1,OUT046,23,0,2,647.1576,train,0,1,0,0
5908,FDV36,18.7,0.044024163,2,OUT010,22,0,0,126.502,train,1,0,0,0
5909,NCP14,8.275,0.110739031,2,OUT018,11,1,0,2404.2038,train,0,0,1,0
5910,FDJ12,8.895,0.039008625,4,OUT013,33,2,0,2285.0256,train,0,1,0,0
5911,FDL46,20.35,0.054277132,2,OUT018,11,1,0,824.9262,train,0,0,1,0
5912,FDL21,15.85,0.007160908,1,OUT045,18,0,1,719.064,train,0,1,0,0
5913,NCA30,19.0,0.129226104,4,OUT013,33,2,0,1890.872,train,0,1,0,0
5914,NCN26,10.85,0.0,2,OUT013,33,2,0,2343.616,train,0,1,0,0
5915,FDJ10,5.095,0.129479176,2,OUT035,16,0,1,1264.3542,train,0,1,0,0
5916,NCE18,10.0,0.021512619,4,OUT018,11,1,0,3745.125,train,0,0,1,0
5917,FDW21,5.34,0.005958918,2,OUT013,33,2,0,1709.1086,train,0,1,0,0
5918,FDA55,17.2,0.056941603,4,OUT013,33,2,0,5369.0112,train,0,1,0,0
5919,NCX30,16.7,0.026491715,4,OUT027,35,1,0,6191.94,train,0,0,0,1
5920,FDA20,6.78,0.066298469,4,OUT027,35,1,0,6338.416,train,0,0,0,1
5921,FDT20,10.5,0.041360997,1,OUT013,33,2,0,926.7936,train,0,1,0,0
5922,FDR11,10.5,0.142759833,3,OUT049,21,1,2,3048.6982,train,0,1,0,0
5923,FDU26,16.7,0.042792568,2,OUT018,11,1,0,1549.3166,train,0,0,1,0
5924,NCY54,8.43,0.177694846,3,OUT046,23,0,2,2586.633,train,0,1,0,0
5925,FDP26,7.785,0.139552827,2,OUT046,23,0,2,418.1224,train,0,1,0,0
5926,FDK58,11.35,0.045052492,2,OUT049,21,1,2,3137.2496,train,0,1,0,0
5927,NCK53,11.6,0.037581243,2,OUT046,23,0,2,1488.063,train,0,1,0,0
5928,FDY52,6.365,0.007342171,1,OUT013,33,2,0,980.0576,train,0,1,0,0
5929,NCU30,5.11,0.034945416,3,OUT045,18,0,1,2609.936,train,0,1,0,0
5930,NCA18,10.1,0.056030907,2,OUT013,33,2,0,1737.738,train,0,1,0,0
5931,FDX40,12.85,0.099553084,1,OUT017,13,0,1,1312.9576,train,0,1,0,0
5932,FDX13,7.725,0.047782959,4,OUT046,23,0,2,2490.092,train,0,1,0,0
5933,FDK36,7.09,0.007180374,1,OUT027,35,1,0,631.8442,train,0,0,0,1
5934,NCP55,14.65,0.019592289,1,OUT019,35,0,2,221.0456,train,1,0,0,0
5935,FDO56,10.195,0.078758649,2,OUT019,35,0,2,234.3616,train,1,0,0,0
5936,NCT06,17.1,0.0,3,OUT018,11,1,0,1326.2736,train,0,0,1,0
5937,FDX45,16.75,0.18358896,3,OUT019,35,0,2,312.926,train,1,0,0,0
5938,NCJ06,20.1,0.034623782,2,OUT013,33,2,0,1549.3166,train,0,1,0,0
5939,NCA41,16.75,0.032586709,4,OUT046,23,0,2,4040.7402,train,0,1,0,0
5940,NCB42,11.8,0.008519718,2,OUT027,35,1,0,2780.3808,train,0,0,0,1
5941,FDE29,8.905,0.143010016,1,OUT013,33,2,0,1029.9926,train,0,1,0,0
5942,FDU24,6.78,0.0,1,OUT013,33,2,0,1211.756,train,0,1,0,0
5943,FDM58,16.85,0.079624087,2,OUT013,33,2,0,2125.2336,train,0,1,0,0
5944,FDE44,14.65,0.17138805,1,OUT046,23,0,2,1034.6532,train,0,1,0,0
5945,DRH39,20.7,0.0,1,OUT046,23,0,2,1607.907,train,0,1,0,0
5946,FDU33,7.63,0.235859408,1,OUT019,35,0,2,45.9402,train,1,0,0,0
5947,FDW08,12.1,0.148612263,2,OUT049,21,1,2,1384.864,train,0,1,0,0
5948,NCT30,9.1,0.134393836,1,OUT010,22,0,0,47.2718,train,1,0,0,0
5949,NCI54,15.2,0.033599041,2,OUT046,23,0,2,1091.912,train,0,1,0,0
5950,FDS16,15.15,0.066311153,3,OUT045,18,0,1,3954.852,train,0,1,0,0
5951,DRK39,7.02,0.049623924,1,OUT027,35,1,0,1498.05,train,0,0,0,1
5952,FDP24,20.6,0.13893181,2,OUT010,22,0,0,121.1756,train,1,0,0,0
5953,NCG18,15.3,0.0,2,OUT035,16,0,1,3383.5956,train,0,1,0,0
5954,DRI59,9.5,0.040636926,4,OUT027,35,1,0,4474.176,train,0,0,0,1
5955,NCO06,19.25,0.107940533,1,OUT013,33,2,0,305.6022,train,0,1,0,0
5956,FDR15,9.3,0.03362713,3,OUT017,13,0,1,620.5256,train,0,1,0,0
5957,FDE29,8.905,0.142436015,1,OUT027,35,1,0,1514.695,train,0,0,0,1
5958,FDN49,17.25,0.125200788,1,OUT035,16,0,1,679.116,train,0,1,0,0
5959,FDQ21,21.25,0.019407069,2,OUT013,33,2,0,3271.7412,train,0,1,0,0
5960,FDE17,20.1,0.054445198,3,OUT035,16,0,1,4836.3712,train,0,1,0,0
5961,NCI42,18.75,0.01040777,4,OUT018,11,1,0,2500.7448,train,0,0,1,0
5962,FDZ21,17.6,0.039443715,2,OUT017,13,0,1,1641.197,train,0,1,0,0
5963,FDX48,17.75,0.038042233,3,OUT018,11,1,0,3398.2432,train,0,0,1,0
5964,FDH26,19.25,0.034770109,2,OUT045,18,0,1,988.0472,train,0,1,0,0
5965,FDD50,18.85,0.141862435,3,OUT049,21,1,2,4396.9432,train,0,1,0,0
5966,FDL40,17.7,0.019438042,2,OUT010,22,0,0,96.541,train,1,0,0,0
5967,NCO02,11.15,0.073012871,1,OUT027,35,1,0,2306.997,train,0,0,0,1
5968,FDF05,17.5,0.026848529,4,OUT013,33,2,0,4996.829,train,0,1,0,0
5969,DRG25,10.5,0.019033838,3,OUT013,33,2,0,6897.688,train,0,1,0,0
5970,NCA41,16.75,0.032771033,4,OUT017,13,0,1,2308.9944,train,0,1,0,0
5971,FDZ40,8.935,0.04026424,1,OUT045,18,0,1,808.947,train,0,1,0,0
5972,FDT15,12.15,0.074729835,3,OUT019,35,0,2,549.285,train,1,0,0,0
5973,FDP46,15.35,0.074601506,1,OUT035,16,0,1,1348.245,train,0,1,0,0
5974,DRG01,14.8,0.078576075,1,OUT019,35,0,2,229.701,train,1,0,0,0
5975,FDR23,15.85,0.081719458,3,OUT013,33,2,0,2646.555,train,0,1,0,0
5976,FDF09,6.215,0.012173543,1,OUT045,18,0,1,447.4176,train,0,1,0,0
5977,FDK09,15.2,0.091318935,4,OUT027,35,1,0,8474.3024,train,0,0,0,1
5978,DRJ11,9.5,0.085075063,4,OUT035,16,0,1,3970.8312,train,0,1,0,0
5979,FDI32,17.7,0.174644552,2,OUT049,21,1,2,1727.751,train,0,1,0,0
5980,NCG42,19.2,0.041395775,2,OUT018,11,1,0,1298.31,train,0,0,1,0
5981,FDA51,8.05,0.164679597,2,OUT046,23,0,2,1252.3698,train,0,1,0,0
5982,FDG57,14.7,0.121012632,1,OUT010,22,0,0,194.4136,train,1,0,0,0
5983,FDG34,11.5,0.037563325,2,OUT035,16,0,1,1627.881,train,0,1,0,0
5984,NCI43,19.85,0.026115595,1,OUT017,13,0,1,143.8128,train,0,1,0,0
5985,NCY53,20.0,0.05848134,2,OUT046,23,0,2,2572.6512,train,0,1,0,0
5986,FDC33,8.96,0.068880971,4,OUT013,33,2,0,2759.0752,train,0,1,0,0
5987,NCK29,5.615,0.125964559,2,OUT049,21,1,2,2956.152,train,0,1,0,0
5988,FDS50,17.0,0.055746931,4,OUT017,13,0,1,2217.114,train,0,1,0,0
5989,NCJ30,5.82,0.080804019,3,OUT045,18,0,1,4074.696,train,0,1,0,0
5990,FDQ07,15.1,0.086983591,4,OUT027,35,1,0,1547.3192,train,0,0,0,1
5991,FDI20,19.1,0.064547828,4,OUT010,22,0,0,422.1172,train,1,0,0,0
5992,NCM06,7.475,0.075361182,3,OUT027,35,1,0,3243.7776,train,0,0,0,1
5993,FDL15,17.85,0.081651443,3,OUT019,35,0,2,152.4682,train,1,0,0,0
5994,NCL29,9.695,0.190711254,3,OUT010,22,0,0,633.8416,train,1,0,0,0
5995,FDB32,20.6,0.023585598,2,OUT017,13,0,1,1314.2892,train,0,1,0,0
5996,FDJ16,9.195,0.115064263,1,OUT049,21,1,2,868.869,train,0,1,0,0
5997,FDJ32,10.695,0.057909547,1,OUT045,18,0,1,183.7608,train,0,1,0,0
5998,FDO12,15.75,0.054920146,4,OUT035,16,0,1,4893.63,train,0,1,0,0
5999,NCB18,19.6,0.041291169,1,OUT046,23,0,2,1416.8224,train,0,1,0,0
6000,FDO37,8.06,0.021273161,4,OUT027,35,1,0,7393.0432,train,0,0,0,1
6001,FDV13,17.35,0.02758789,1,OUT013,33,2,0,703.0848,train,0,1,0,0
6002,FDF52,9.3,0.11178154,3,OUT010,22,0,0,182.4292,train,1,0,0,0
6003,FDY11,6.71,0.02960641,1,OUT049,21,1,2,1516.0266,train,0,1,0,0
6004,FDL20,17.1,0.129140919,2,OUT017,13,0,1,1667.829,train,0,1,0,0
6005,FDS45,5.175,0.029555773,2,OUT045,18,0,1,1693.7952,train,0,1,0,0
6006,DRJ13,12.65,0.063146492,3,OUT018,11,1,0,962.7468,train,0,0,1,0
6007,FDR37,16.5,0.066352552,3,OUT049,21,1,2,4195.8716,train,0,1,0,0
6008,FDS23,4.635,0.246678647,2,OUT019,35,0,2,385.4982,train,1,0,0,0
6009,FDX13,7.725,0.047977607,4,OUT018,11,1,0,2241.0828,train,0,0,1,0
6010,FDT49,7.0,0.151712642,2,OUT045,18,0,1,1278.336,train,0,1,0,0
6011,FDY13,12.1,0.030174246,1,OUT049,21,1,2,1531.34,train,0,1,0,0
6012,FDD47,7.6,0.238366442,3,OUT010,22,0,0,852.224,train,1,0,0,0
6013,FDF20,12.85,0.055603753,4,OUT010,22,0,0,394.1536,train,1,0,0,0
6014,FDS32,17.75,0.029648306,3,OUT035,16,0,1,1264.3542,train,0,1,0,0
6015,FDJ44,12.3,0.105812357,3,OUT027,35,1,0,4012.1108,train,0,0,0,1
6016,NCY30,20.25,0.02593166,3,OUT013,33,2,0,3078.6592,train,0,1,0,0
6017,FDK33,17.85,0.019671473,4,OUT019,35,0,2,213.056,train,1,0,0,0
6018,FDO31,6.76,0.028982682,1,OUT046,23,0,2,1438.128,train,0,1,0,0
6019,FDG10,6.63,0.019153299,1,OUT019,35,0,2,400.8116,train,1,0,0,0
6020,DRI49,14.15,0.184254826,1,OUT018,11,1,0,1218.414,train,0,0,1,0
6021,NCA05,20.75,0.025169703,3,OUT049,21,1,2,1187.7872,train,0,1,0,0
6022,FDZ13,7.84,0.153494979,1,OUT046,23,0,2,798.96,train,0,1,0,0
6023,DRI25,19.6,0.034093203,1,OUT017,13,0,1,1492.0578,train,0,1,0,0
6024,NCA29,10.5,0.045655118,3,OUT010,22,0,0,171.1106,train,1,0,0,0
6025,FDX43,5.655,0.142732848,3,OUT010,22,0,0,166.45,train,1,0,0,0
6026,FDZ08,12.5,0.110163385,1,OUT049,21,1,2,1320.9472,train,0,1,0,0
6027,FDC58,10.195,0.041934387,1,OUT035,16,0,1,615.1992,train,0,1,0,0
6028,NCD54,21.1,0.028868467,3,OUT027,35,1,0,5056.751,train,0,0,0,1
6029,FDM24,6.135,0.079312367,3,OUT035,16,0,1,3325.0052,train,0,1,0,0
6030,FDS12,9.1,0.174085625,2,OUT035,16,0,1,2390.8878,train,0,1,0,0
6031,NCN55,14.6,0.059732844,4,OUT018,11,1,0,5287.7836,train,0,0,1,0
6032,NCP06,20.7,0.039245805,3,OUT046,23,0,2,1511.366,train,0,1,0,0
6033,FDB41,19.0,0.097510482,1,OUT045,18,0,1,709.077,train,0,1,0,0
6034,FDJ16,9.195,0.114885647,1,OUT046,23,0,2,1100.5674,train,0,1,0,0
6035,NCB18,19.6,0.072295507,1,OUT019,35,0,2,88.5514,train,1,0,0,0
6036,FDH38,6.425,0.010436256,2,OUT035,16,0,1,3749.7856,train,0,1,0,0
6037,FDE59,12.15,0.104257037,1,OUT010,22,0,0,179.766,train,1,0,0,0
6038,NCF30,17.0,0.126440335,2,OUT049,21,1,2,1384.1982,train,0,1,0,0
6039,FDE35,7.06,0.0,1,OUT027,35,1,0,1757.712,train,0,0,0,1
6040,FDP49,9.0,0.120965853,1,OUT019,35,0,2,110.5228,train,1,0,0,0
6041,NCQ05,11.395,0.0,3,OUT027,35,1,0,2106.5912,train,0,0,0,1
6042,FDP49,9.0,0.069031467,1,OUT013,33,2,0,442.0912,train,0,1,0,0
6043,FDT12,6.215,0.049823839,4,OUT018,11,1,0,677.1186,train,0,0,1,0
6044,NCM06,7.475,0.126752975,3,OUT010,22,0,0,308.9312,train,1,0,0,0
6045,FDV23,11.0,0.1062679,2,OUT018,11,1,0,3237.1196,train,0,0,1,0
6046,FDA44,19.7,0.053305463,1,OUT049,21,1,2,848.895,train,0,1,0,0
6047,DRD27,18.75,0.023820082,2,OUT013,33,2,0,1488.063,train,0,1,0,0
6048,NCK53,11.6,0.037549969,2,OUT013,33,2,0,2281.6966,train,0,1,0,0
6049,NCF19,13.0,0.03525175,1,OUT018,11,1,0,923.4646,train,0,0,1,0
6050,NCY18,7.285,0.031200065,3,OUT049,21,1,2,6303.7944,train,0,1,0,0
6051,FDN56,5.46,0.106538757,3,OUT027,35,1,0,5779.144,train,0,0,0,1
6052,NCI55,18.6,0.012673238,2,OUT049,21,1,2,4020.7662,train,0,1,0,0
6053,FDB28,6.615,0.093307668,4,OUT013,33,2,0,2570.6538,train,0,1,0,0
6054,NCA18,10.1,0.056191301,2,OUT045,18,0,1,579.246,train,0,1,0,0
6055,FDC46,17.7,0.116542484,3,OUT046,23,0,2,3504.1054,train,0,1,0,0
6056,NCZ42,10.5,0.011285795,4,OUT035,16,0,1,4266.4464,train,0,1,0,0
6057,DRA59,8.27,0.127308434,4,OUT027,35,1,0,7033.5112,train,0,0,0,1
6058,DRB25,12.3,0.069742672,2,OUT018,11,1,0,1715.1008,train,0,0,1,0
6059,FDE24,14.85,0.093010026,3,OUT027,35,1,0,3704.5112,train,0,0,0,1
6060,FDA57,18.85,0.03961061,1,OUT013,33,2,0,759.012,train,0,1,0,0
6061,FDZ46,7.485,0.069514712,2,OUT017,13,0,1,1326.2736,train,0,1,0,0
6062,FDX39,14.3,0.083147702,4,OUT010,22,0,0,422.1172,train,1,0,0,0
6063,FDW35,10.6,0.011106465,1,OUT049,21,1,2,419.454,train,0,1,0,0
6064,FDZ55,6.055,0.02528566,3,OUT027,35,1,0,4474.176,train,0,0,0,1
6065,FDI04,13.65,0.072851756,4,OUT013,33,2,0,3954.852,train,0,1,0,0
6066,FDU46,10.3,0.011072421,1,OUT027,35,1,0,2077.296,train,0,0,0,1
6067,FDE14,13.65,0.031494041,2,OUT049,21,1,2,2197.14,train,0,1,0,0
6068,FDX23,6.445,0.029667053,2,OUT013,33,2,0,1134.5232,train,0,1,0,0
6069,NCN18,8.895,0.0,2,OUT035,16,0,1,1565.9616,train,0,1,0,0
6070,FDR02,16.7,0.022099982,2,OUT049,21,1,2,1334.2632,train,0,1,0,0
6071,FDH04,6.115,0.011372972,1,OUT046,23,0,2,1267.6832,train,0,1,0,0
6072,FDZ51,11.3,0.091310237,2,OUT010,22,0,0,190.4188,train,1,0,0,0
6073,FDR15,9.3,0.033437991,3,OUT046,23,0,2,2326.971,train,0,1,0,0
6074,NCQ30,7.725,0.029117482,2,OUT049,21,1,2,1583.9382,train,0,1,0,0
6075,FDW45,18.0,0.039071642,3,OUT049,21,1,2,882.8508,train,0,1,0,0
6076,FDQ52,17.0,0.119362409,4,OUT035,16,0,1,5960.2416,train,0,1,0,0
6077,FDM01,7.895,0.094109236,2,OUT027,35,1,0,3691.1952,train,0,0,0,1
6078,FDE21,12.8,0.02299122,2,OUT045,18,0,1,1737.738,train,0,1,0,0
6079,FDH28,15.85,0.110010191,1,OUT035,16,0,1,341.5554,train,0,1,0,0
6080,FDQ56,6.59,0.176748258,1,OUT010,22,0,0,83.8908,train,1,0,0,0
6081,DRM49,6.11,0.0,1,OUT049,21,1,2,713.7376,train,0,1,0,0
6082,NCI29,8.6,0.032463574,2,OUT027,35,1,0,4963.539,train,0,0,0,1
6083,FDW44,9.5,0.035222503,3,OUT045,18,0,1,1874.8928,train,0,1,0,0
6084,FDR10,17.6,0.010055503,3,OUT049,21,1,2,1787.0072,train,0,1,0,0
6085,FDO60,20.0,0.034363029,1,OUT035,16,0,1,401.4774,train,0,1,0,0
6086,FDG08,13.15,0.0,3,OUT017,13,0,1,2404.8696,train,0,1,0,0
6087,FDP10,19.0,0.128349909,2,OUT045,18,0,1,1482.0708,train,0,1,0,0
6088,FDG45,8.1,0.128760294,4,OUT017,13,0,1,5946.9256,train,0,1,0,0
6089,DRM47,9.3,0.043964058,4,OUT018,11,1,0,4586.0304,train,0,0,1,0
6090,FDO40,17.1,0.032470108,3,OUT027,35,1,0,3728.48,train,0,0,0,1
6091,DRE37,13.5,0.094603404,4,OUT018,11,1,0,3214.4824,train,0,0,1,0
6092,FDX13,7.725,0.047743195,4,OUT013,33,2,0,6474.2392,train,0,1,0,0
6093,FDE21,12.8,0.0,2,OUT027,35,1,0,3823.0236,train,0,0,0,1
6094,NCU53,5.485,0.071557769,3,OUT010,22,0,0,165.7842,train,1,0,0,0
6095,NCH07,13.15,0.155105614,3,OUT010,22,0,0,316.9208,train,1,0,0,0
6096,FDJ07,7.26,0.014505108,2,OUT017,13,0,1,1747.725,train,0,1,0,0
6097,FDB46,10.5,0.093909644,4,OUT049,21,1,2,4022.7636,train,0,1,0,0
6098,DRL01,19.5,0.077157727,4,OUT035,16,0,1,2804.3496,train,0,1,0,0
6099,FDN57,18.25,0.094957079,3,OUT019,35,0,2,567.2616,train,1,0,0,0
6100,FDO38,17.25,0.072486326,1,OUT027,35,1,0,2259.0594,train,0,0,0,1
6101,FDA45,21.25,0.155694794,3,OUT045,18,0,1,2999.429,train,0,1,0,0
6102,FDP27,8.155,0.20914265,4,OUT019,35,0,2,379.506,train,1,0,0,0
6103,DRG36,14.15,0.095298849,3,OUT013,33,2,0,3935.5438,train,0,1,0,0
6104,DRL47,19.7,0.038736781,2,OUT046,23,0,2,1510.0344,train,0,1,0,0
6105,NCA05,20.75,0.044000492,3,OUT019,35,0,2,296.9468,train,1,0,0,0
6106,FDL38,13.8,0.014720848,1,OUT013,33,2,0,1516.6924,train,0,1,0,0
6107,FDC32,18.35,0.099090261,2,OUT035,16,0,1,555.2772,train,0,1,0,0
6108,NCI06,11.3,0.047814463,3,OUT045,18,0,1,5033.448,train,0,1,0,0
6109,FDI05,8.35,0.127066966,1,OUT049,21,1,2,1655.1788,train,0,1,0,0
6110,FDR52,12.65,0.076474728,4,OUT017,13,0,1,1146.5076,train,0,1,0,0
6111,FDU26,16.7,0.042860026,2,OUT017,13,0,1,1668.4948,train,0,1,0,0
6112,FDG33,5.365,0.141033536,3,OUT017,13,0,1,858.882,train,0,1,0,0
6113,FDE38,6.52,0.044607161,3,OUT046,23,0,2,2818.3314,train,0,1,0,0
6114,FDI35,14.0,0.041283361,3,OUT035,16,0,1,5452.902,train,0,1,0,0
6115,FDN23,6.575,0.075444922,3,OUT013,33,2,0,2612.5992,train,0,1,0,0
6116,NCP54,15.35,0.035143024,2,OUT035,16,0,1,2093.941,train,0,1,0,0
6117,FDO39,6.985,0.13725257,3,OUT013,33,2,0,2940.1728,train,0,1,0,0
6118,NCT17,10.8,0.041831008,4,OUT013,33,2,0,2261.0568,train,0,1,0,0
6119,NCK30,14.85,0.060967038,4,OUT035,16,0,1,4566.0564,train,0,1,0,0
6120,FDM24,6.135,0.078943221,3,OUT027,35,1,0,1813.6392,train,0,0,0,1
6121,FDA35,14.85,0.053837561,2,OUT046,23,0,2,4287.752,train,0,1,0,0
6122,NCM07,9.395,0.039928582,1,OUT013,33,2,0,1258.362,train,0,1,0,0
6123,FDD09,13.5,0.021617996,3,OUT017,13,0,1,1810.976,train,0,1,0,0
6124,FDW07,18.0,0.143495952,1,OUT017,13,0,1,1062.6168,train,0,1,0,0
6125,FDM27,12.35,0.157701958,3,OUT027,35,1,0,5522.811,train,0,0,0,1
6126,NCY53,20.0,0.058719568,2,OUT018,11,1,0,894.8352,train,0,0,1,0
6127,FDA10,20.35,0.142618182,2,OUT017,13,0,1,1225.072,train,0,1,0,0
6128,DRB24,8.785,0.020573334,3,OUT035,16,0,1,2162.5184,train,0,1,0,0
6129,NCN53,5.175,0.030208465,1,OUT027,35,1,0,1693.7952,train,0,0,0,1
6130,FDA31,7.1,0.110234793,3,OUT045,18,0,1,3115.944,train,0,1,0,0
6131,FDE24,14.85,0.093991286,2,OUT017,13,0,1,3277.0676,train,0,1,0,0
6132,FDA04,11.3,0.067001825,4,OUT018,11,1,0,5438.9202,train,0,0,1,0
6133,FDV26,20.25,0.076314907,4,OUT045,18,0,1,2731.1116,train,0,1,0,0
6134,FDF40,20.25,0.022403117,4,OUT027,35,1,0,8217.3036,train,0,0,0,1
6135,FDH34,8.63,0.030944666,4,OUT027,35,1,0,3715.164,train,0,0,0,1
6136,FDO16,5.48,0.02528802,1,OUT010,22,0,0,416.125,train,1,0,0,0
